# These are the final computed Triple Event TOF values that are binned in the binned data file. Column from left to right are tof0, tof1, tof. Duh...
1.257916699999999963e+02,5.707343999999999795e+01,6.871822999999999126e+01
1.242299200000000070e+02,5.542548999999999637e+01,6.880442999999999643e+01
1.298696099999999944e+02,5.722412999999999528e+01,7.264547999999999206e+01
1.324422399999999982e+02,6.127904000000000195e+01,7.116319999999998913e+01
1.606010300000000086e+02,8.744320000000001869e+01,7.315782999999998992e+01
1.416992600000000095e+02,6.936540000000000816e+01,7.233386000000000138e+01
1.819479599999999948e+02,1.002567499999999967e+02,8.169120999999999810e+01
1.293630599999999902e+02,5.897294000000000125e+01,7.039011999999999603e+01
1.265442300000000131e+02,5.669415000000000049e+01,6.985007999999999129e+01
1.236606500000000040e+02,5.501999999999999602e+01,6.864065000000000794e+01
1.230629399999999833e+02,5.578593000000000046e+01,6.727700999999998999e+01
1.242494499999999960e+02,5.672396000000000527e+01,6.752549000000000490e+01
1.264147100000000137e+02,5.559270000000000067e+01,7.082201000000000590e+01
1.301059700000000134e+02,6.202471999999999497e+01,6.808124999999999716e+01
1.332773700000000190e+02,6.020881999999999579e+01,7.306855000000000189e+01
1.180666900000000084e+02,5.296340000000000003e+01,6.510329000000000121e+01
1.291770300000000020e+02,5.836704000000000292e+01,7.080998999999999910e+01
1.159413700000000205e+02,4.935191999999999979e+01,6.658944999999999936e+01
1.339649100000000317e+02,6.109626000000000090e+01,7.286865000000000236e+01
1.186325800000000044e+02,5.611740000000000350e+01,6.251518000000000086e+01
1.249975999999999914e+02,5.758595000000000397e+01,6.741164999999999452e+01
1.280572300000000325e+02,6.032931999999999562e+01,6.772791000000002271e+01
1.188601600000000076e+02,5.535797999999999774e+01,6.350218000000000274e+01
1.451958500000000072e+02,7.692820000000000391e+01,6.826765000000000327e+01
1.379548499999999933e+02,6.226294999999999646e+01,7.569189999999998975e+01
1.185631599999999821e+02,5.551994000000000540e+01,6.304321999999999804e+01
1.317041800000000080e+02,6.262323999999999558e+01,6.908094000000001245e+01
1.235380100000000141e+02,5.682077000000000311e+01,6.671724000000000387e+01
1.498062599999999804e+02,7.759573999999999216e+01,7.221052000000000248e+01
1.267819599999999980e+02,5.758436000000000377e+01,6.919759999999999422e+01
1.288552600000000155e+02,5.954372000000000043e+01,6.931153999999999371e+01
1.231517299999999864e+02,5.341164999999999452e+01,6.974008000000000607e+01
1.285781799999999748e+02,6.392640999999998996e+01,6.465176999999999907e+01
1.207977999999999810e+02,5.455189000000000021e+01,6.624590999999999497e+01
1.220836400000000026e+02,5.586333000000000482e+01,6.622030999999999779e+01
1.301174599999999941e+02,6.390294999999999703e+01,6.621450999999998999e+01
1.331627599999999916e+02,6.037000000000000455e+01,7.279276000000000124e+01
1.398034900000000107e+02,6.399125000000000085e+01,7.581223999999998853e+01
1.235324399999999940e+02,5.257354999999999734e+01,7.095888999999999669e+01
1.464448100000000181e+02,6.838991999999998939e+01,7.805489000000000033e+01
1.257146299999999997e+02,5.443787999999999982e+01,7.127674999999999272e+01
1.295878100000000188e+02,5.697433000000000192e+01,7.261348000000000980e+01
1.272953600000000307e+02,6.075147999999999371e+01,6.654388000000000147e+01
1.168886700000000047e+02,5.264722999999999331e+01,6.424143999999999721e+01
1.229062699999999921e+02,5.495638000000000289e+01,6.794988999999999635e+01
1.241295200000000136e+02,5.810729000000000610e+01,6.602223000000000752e+01
1.220006800000000027e+02,5.571576000000000306e+01,6.628491999999999962e+01
1.341271900000000130e+02,6.596462999999999965e+01,6.816255999999999915e+01
1.339103800000000035e+02,6.914623999999999171e+01,6.476413999999999760e+01
1.267725999999999829e+02,5.625972000000000151e+01,7.051287999999998135e+01
1.393633899999999812e+02,6.371041000000001020e+01,7.565297999999999945e+01
1.355626400000000160e+02,6.719380999999999915e+01,6.836883000000000266e+01
1.664137100000000089e+02,9.996187000000000467e+01,6.645184000000000424e+01
1.182561199999999957e+02,5.434002000000000265e+01,6.391610000000000014e+01
1.218869900000000115e+02,5.596003000000000327e+01,6.592696000000000822e+01
1.311663999999999817e+02,6.017913999999999675e+01,7.098725999999999203e+01
1.218866300000000109e+02,5.415005999999999631e+01,6.773657000000001460e+01
1.225182800000000043e+02,5.514651999999999532e+01,6.737176000000000897e+01
1.239985799999999898e+02,5.732639999999999958e+01,6.667217999999999734e+01
1.442989500000000191e+02,6.860898000000000252e+01,7.568997000000000241e+01
1.429799699999999802e+02,6.847576000000000818e+01,7.450420999999998628e+01
1.212546400000000091e+02,5.668535999999999575e+01,6.456928000000000623e+01
1.220009499999999889e+02,5.462646999999999764e+01,6.737448000000000548e+01
1.220411500000000160e+02,5.531738000000000000e+01,6.672377000000000180e+01
1.285119300000000067e+02,6.296647999999999001e+01,6.554545000000000243e+01
1.464547599999999932e+02,7.358955000000000268e+01,7.286521000000000470e+01
1.251364200000000011e+02,5.646493999999999858e+01,6.867148000000000252e+01
1.286157000000000039e+02,6.095604000000000156e+01,6.765966000000000236e+01
1.250598399999999799e+02,5.500538000000000238e+01,7.005446000000000595e+01
1.257690999999999946e+02,5.603671999999999542e+01,6.973238000000000625e+01
1.679124600000000100e+02,1.014215999999999980e+02,6.649085999999999785e+01
1.295670999999999822e+02,5.618829999999999814e+01,7.337879999999999825e+01
1.248229599999999806e+02,5.816955000000000098e+01,6.665340999999999383e+01
1.245490199999999987e+02,5.699053999999999576e+01,6.755848000000000297e+01
1.190098700000000065e+02,5.501479999999999393e+01,6.399506999999999834e+01
1.543690800000000252e+02,8.298927999999999372e+01,7.137980000000000302e+01
1.400817099999999868e+02,7.073284999999999911e+01,6.934886000000000195e+01
1.416680100000000095e+02,7.697450999999999510e+01,6.469350000000000023e+01
1.205038500000000141e+02,5.485169000000000494e+01,6.565215999999999497e+01
1.181637599999999964e+02,5.043695999999999913e+01,6.772679999999999723e+01
1.315935900000000061e+02,6.348689999999999856e+01,6.810669000000000040e+01
1.359651099999999815e+02,6.332908000000001181e+01,7.263602999999999099e+01
1.262181200000000132e+02,5.751463000000000392e+01,6.870348999999998796e+01
1.220307099999999849e+02,5.519644999999999868e+01,6.683426000000000045e+01
1.232816199999999895e+02,5.750674000000000063e+01,6.577487999999999602e+01
1.430105599999999981e+02,6.543512000000001194e+01,7.757544000000000040e+01
1.241440599999999819e+02,5.639710000000000178e+01,6.774696000000000140e+01
3.952617900000000191e+02,3.296278000000000361e+02,6.563398999999999717e+01
1.317836300000000165e+02,6.373040000000000305e+01,6.805322999999999922e+01
1.408697600000000136e+02,7.113241999999999621e+01,6.973733999999998900e+01
1.322925700000000120e+02,6.139564999999999628e+01,7.089692000000000860e+01
1.213871000000000038e+02,5.380042000000000257e+01,6.758668000000000120e+01
1.471198300000000074e+02,7.154504000000000019e+01,7.557479000000000724e+01
1.329955799999999897e+02,6.506301999999999452e+01,6.793256000000000938e+01
1.187980299999999971e+02,5.010779999999999745e+01,6.869022999999998547e+01
1.201178100000000057e+02,5.630210000000000292e+01,6.381571000000000993e+01
1.179590699999999970e+02,5.021797000000000111e+01,6.774110000000000298e+01
1.292702299999999980e+02,6.102308999999999628e+01,6.824714000000001590e+01
1.973709000000000060e+02,1.017845800000000054e+02,9.558632000000000062e+01
1.351259400000000142e+02,6.559703000000000372e+01,6.952890999999999622e+01
1.251198499999999996e+02,5.827987000000000251e+01,6.683997999999999706e+01
1.232890199999999794e+02,5.388880999999999233e+01,6.940020999999998708e+01
1.364696500000000015e+02,6.392106000000000421e+01,7.254858999999999014e+01
1.216634799999999927e+02,5.505398000000000280e+01,6.660949999999999704e+01
1.245009599999999921e+02,5.661211000000000126e+01,6.788885000000000502e+01
1.246202300000000065e+02,5.802799000000000262e+01,6.659224000000000387e+01
1.213271100000000047e+02,5.264947999999999695e+01,6.867763000000000773e+01
1.310144300000000044e+02,6.074660999999998978e+01,7.026782000000001460e+01
1.265872000000000099e+02,5.916640999999999906e+01,6.742078999999999667e+01
1.215210100000000040e+02,5.323543000000000092e+01,6.828557999999999595e+01
1.198754199999999912e+02,5.534206999999999965e+01,6.453334999999999866e+01
1.219565199999999834e+02,5.589811000000000263e+01,6.605840999999998076e+01
1.213575000000000017e+02,5.469753000000000043e+01,6.665997000000000128e+01
1.264241999999999848e+02,5.804402999999999935e+01,6.838016999999999257e+01
1.395891499999999894e+02,7.347720999999999947e+01,6.611193999999998994e+01
1.917063899999999990e+02,9.082329999999998904e+01,1.008830900000000099e+02
1.243025000000000091e+02,5.455353999999999814e+01,6.974895999999999674e+01
5.269199300000000221e+02,4.597981899999999769e+02,6.712174000000000262e+01
1.415691900000000203e+02,6.247694999999999510e+01,7.909224000000000387e+01
1.518627000000000180e+02,6.880565999999998894e+01,8.305704000000000065e+01
1.236723499999999802e+02,5.738216999999999501e+01,6.629017999999999233e+01
1.229499099999999885e+02,5.289615000000000578e+01,7.005375999999999692e+01
1.253388000000000062e+02,5.823042999999999836e+01,6.710836999999999364e+01
1.325051300000000083e+02,6.148541999999999774e+01,7.101971000000000345e+01
1.295314100000000224e+02,6.028598000000000212e+01,6.924542999999999893e+01
1.217330400000000026e+02,5.556725000000000136e+01,6.616579000000000121e+01
1.317728700000000117e+02,6.277331000000000216e+01,6.899956000000000245e+01
1.222030900000000173e+02,5.780377999999999616e+01,6.439930999999999983e+01
1.358156600000000083e+02,6.399822999999999240e+01,7.181743000000000166e+01
1.219421700000000186e+02,5.631340000000000146e+01,6.562877000000000294e+01
1.314822800000000029e+02,5.818930000000000291e+01,7.329298000000000002e+01
1.183808000000000078e+02,5.363659000000000532e+01,6.474421000000000959e+01
1.376749500000000239e+02,6.668904000000000565e+01,7.098591000000000406e+01
1.283662799999999606e+02,5.724097000000000435e+01,7.112530999999999892e+01
1.224041799999999967e+02,5.492304000000000741e+01,6.748114000000001056e+01
1.289774599999999793e+02,6.091973000000000837e+01,6.805772999999999229e+01
1.294046299999999974e+02,6.047912999999999784e+01,6.892549999999998533e+01
1.204464999999999861e+02,5.354706000000000188e+01,6.689943999999998425e+01
1.266949900000000042e+02,5.491224000000000416e+01,7.178275000000000716e+01
1.442855199999999911e+02,6.454638999999998816e+01,7.973912999999998874e+01
1.230672499999999872e+02,5.343585000000000207e+01,6.963139999999999930e+01
1.457378500000000088e+02,6.593407000000000551e+01,7.980378000000000327e+01
1.604043899999999780e+02,8.860290000000000532e+01,7.180149000000000115e+01
1.265515000000000043e+02,6.034375000000000000e+01,6.620774999999999011e+01
1.455411599999999623e+02,6.373154999999999859e+01,8.180960999999999217e+01
1.534179099999999778e+02,7.267324000000000694e+01,8.074466999999999928e+01
1.313559799999999882e+02,6.131665999999999173e+01,7.003931999999998936e+01
1.241040499999999867e+02,6.173479999999999279e+01,6.236925000000000097e+01
1.256122399999999857e+02,5.535548000000000002e+01,7.025675999999999988e+01
1.282651800000000151e+02,5.710147999999999513e+01,7.116369999999999152e+01
1.295127600000000143e+02,5.655787000000000120e+01,7.295488999999999180e+01
